Anmeldung Thema Praxis III (T3000), Jahrgang 2022, 13.01.2025, 24:00, Moodle;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
6. Semester Theorie, Jahrgang 2022, 10.02.2025, 08:00, bis 04.05.25;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
4. Semester Theorie, Jahrgang 2023, 10.03.2025, 08:00, bis 01.06.25;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Anmeldung Thema Bachelorarbeit, Jahrgang 2022, 24.03.2025, 24:00, Moodle;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
6. Semester Praxis, Jahrgang 2022, 05.05.2025, 08:00, bis 30.09.25;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
4. Semester Praxis, Jahrgang 2023, 02.06.2025, 08:00, bis 28.09.25;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Anmeldung Thema Praxis II (T2000), Jahrgang 2023, 09.06.2025, 24:00, Moodle;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Abgabe Studienarbeit, Jahrgang 2022, 12.06.2025, 24:00, Moodle;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Beginn Bachelorarbeit, Jahrgang 2022, 16.06.2025, 08:00,;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Abgabe Bericht Praxis III (T3000), Jahrgang 2022, 19.06.2025, 24:00, Moodle;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Abgabe Gutachten Praxis II (T2000), Jahrgang 2023, 08.09.2025, 24:00, Per Upload;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Abgabe Reflexionsbericht, Jahrgang 2022, 08.09.2025, 24:00, Teil A: Über Firma per Upload, Teil B: Moodle;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Abgabe Bachelorarbeit, Jahrgang 2022, 08.09.2025, 15:30, Upload in Moodle;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Abgabe Bericht Praxis II (T2000), Jahrgang 2023, 08.09.2025, 24:00, Per Upload;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Mündliche Prüfung T2000, Jahrgang 2023, 22.09.2025, 08:00, bis 24.09.25;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
5. Semester Theorie, Jahrgang 2023, 29.09.2025, 08:00, bis 21.12.25;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Abgabe Reflexionsbericht, Jahrgang 2023, 30.09.2025, 24:00, Teil A: Über Firma per Upload, Teil B: Moodle;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Abgabe Gutachten Bachelorarbeit, Jahrgang 2022, 30.09.2025, 15:30, Per Upload;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
5. Semester Praxis, Jahrgang 2023, 22.12.2025, 08:00, bis 08.02.26;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Anmeldung Thema Praxis III (T3000), Jahrgang 2023, 19.01.2026, 24:00, Moodle;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
6. Semester Theorie, Jahrgang 2023, 09.02.2026, 08:00, bis 03.05.26;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Anmeldung Thema Bachelorarbeit, Jahrgang 2023, 23.03.2026, 24:00, Moodle;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
6. Semester Praxis, Jahrgang 2023, 04.05.2026, 08:00, bis 30.09.26;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Beginn Bachelorarbeit, Jahrgang 2023, 15.06.2026, 08:00,;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Abgabe Bericht Praxis III (T3000), Jahrgang 2023, 18.06.2026, 24:00, Moodle;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Abgabe Gutachten Praxis III (T3000), Jahrgang 2023, 17.07.2026, 24:00, Per Upload;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Abgabe Bachelorarbeit, Jahrgang 2023, 07.09.2026, 15:30, Upload in Moodle;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Abgabe Reflexionsbericht, Jahrgang 2023, 07.09.2026, 24:00, Teil A: Über Firma per Upload, Teil B: Moodle;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
Abgabe Gutachten Bachelorarbeit, Jahrgang 2023, 30.09.2026, 15:30, Per Upload;https://it.dhbw-stuttgart.de/DHermine/termedit.php?page=tprint&sel_typ=pub&sel_bezeichnung=*&selection=*&permission=show&sessionid=&user=nobody&DB=Termine_Informatik&field=Datum&sort=ASC
2.1 Generelle Anforderungen und Betreuung in den Praxismodulen Die Studierenden sollen durch die Module Praxisprojekt I, II und III die in den Modulen genannten Lernziele erreichen und die entsprechenden Kompetenzen erwerben (vgl. dazu die Beschreibungen der Module T3_1000, T3_2000 und T3_3X00 für die Studienjahrgänge ab 2017, in der Anlage). Die Dokumentation der Module erfolgt jeweils durch eine „Tabellarische Übersicht des Ablaufs der Praxisphase“, die „Studentische Reflexion der Praxisphase“ und die in dem jeweiligen Modul anzufertigende Projektarbeit. Das Thema der Projektarbeit wird in der Regel vom Dualen Partner gestellt und orientiert sich dabei an den Ausbildungsplänen des entsprechenden Studiengangs. Die Grundlagen zur Erstellung einer qualifizierten Dokumentation werden in den Seminaren „Wissenschaftliches Arbeiten I, II und III“ im jeweiligen Studienjahr vermittelt. Die Studienakademie benennt für die Betreuung der Projektarbeit eine wissenschaftlich qualifizierte Prüferin oder einen wissenschaftlich qualifizierten Prüfer. Diese Person muss eine fachlich und wissenschaftlich ausgewiesene Vertreterin bzw. ein fachlich und wissenschaftlich ausgewiesener Vertreter der Praxis, eine Professorin oder ein Professor oder akademische Mitarbeiterin oder akademischer Mitarbeiter einer Hochschule sein. Die betriebliche Betreuerin bzw. der betriebliche Betreuer gehört in der Regel dem Dualen Partner an, in dem die Projektarbeiten erstellt werden, und betreut die Studierenden bei der Durchführung der Projektarbeiten. Bei Bedarf können organisatorische und administrative Fragen außerdem mit den Ausbildungsverantwortlichen des Dualen Partners besprochen werden. Die haupt- und nebenberuflichen Dozentinnen und Dozenten der DHBW stehen insbesondere für die wissenschaftlichen Aspekte ebenfalls zur Verfügung. Es ist eine Mitarbeit beim eigenen Unternehmen oder einem Tochter- oder Partnerunternehmen auch im Ausland möglich. Die Projektarbeiten können in Deutsch oder einer Fremdsprache erstellt werden. Die Fremdsprache ist zu Beginn des Moduls durch die Studienakademie nach Rücksprache mit der Studierenden oder dem Studierenden sowie der Betreuerin oder dem Betreuer des Dualen Partners festzulegen. Die Erstellung der Projektarbeiten und der Bachelorarbeit sind Prüfungsleistungen des Studiums. Für die Anfertigung ist den Studierenden ausreichend Gelegenheit in dem in den „Richtlinien für die Eignungsvoraussetzungen und das Zulassungsverfahren von Praxispartnern (Ausbildungsstätten) der Dualen Hochschule Baden-Württemberg für ein Bachelor-Studium“ festgelegten Umfang einzuräumen (Studienvertrag DHBW – Version 07/2018 Ziffer 5.6).;https://www.dhbw.de/fileadmin/user_upload/Dokumente/Dokumente_fuer_Studierende/191212_Leitlinien_Praxismodule_Studien_Bachelorarbeiten.pdf
2.2 Benotung und Beurteilungskriterien Die Bewertung der Module erfolgt nach Maßgabe der Studien- und Prüfungsordnung DHBW Technik in den meisten Modulen mit einer Note. Diese wird mit einer Dezimalstelle angegeben und kann zwischen 1,0 (sehr gut) und 5,0 (mangelhaft) liegen. Die „Anleitung zur Bewertung von Projekt-, Studien- und Bachelorarbeiten“ enthält das Bewertungsschema der Fachkommission Technik zur Beurteilung der Arbeiten.;https://www.dhbw.de/fileadmin/user_upload/Dokumente/Dokumente_fuer_Studierende/191212_Leitlinien_Praxismodule_Studien_Bachelorarbeiten.pdf
2.3 Dokumentation und äußere Form Für alle Arbeiten sind die im Kapitel 8 dargestellten Ausführungen einzuhalten. Bachelorarbeiten, Projektarbeiten, Studienarbeiten sowie Hausarbeiten sind jeweils einmal in gedruckter Ausfertigung und einmal in elektronischer Form (Textdatei und gegebenenfalls weiterer digitaler Anlagen) bei der Studienakademie einzureichen. Abweichungen definiert die Studienakademie. Alle Umfangsangaben sind jeweils Richtwerte, die keinesfalls dazu führen sollen, dass Trivialitäten dokumentiert werden, um die vorgegebenen Angaben zu erreichen. Andererseits sollen Studierende nicht genötigt werden, wesentliche Teile ihrer Arbeit zur Erreichung der Angaben zu kürzen. In aller Regel ist jedoch im jeweils angegebenen Umfang eine Arbeit problemlos zu bewältigen. Bei Ausnahmen sollten die Studierenden die Arbeit ggf. mit Hilfe der Betreuenden kritisch analysieren.;https://www.dhbw.de/fileadmin/user_upload/Dokumente/Dokumente_fuer_Studierende/191212_Leitlinien_Praxismodule_Studien_Bachelorarbeiten.pdf
2.4 Aufgabenstellung und Änderungen bei Aufgabenstellung und Titel Die Studierenden können in Abstimmung mit der betrieblichen Betreuerin bzw. dem betrieblichen Betreuer der Projekt-, Studien- oder Bachelorarbeit, den genehmigten Titel der Arbeit anpassen, insbesondere, wenn inhaltliche Gründe dies erfordern. Die Betreuerin bzw. der Betreuer prüft, dass keine oder nur geringfügige Änderungen der inhaltlichen Thematik mit der Änderung des Titels einhergehen. Geänderte Titel sind dem Studiengangssekretariat mitzuteilen, damit die korrekten Angaben ins Zeugnis übernommen werden können. Bei Projekt- und Bachelorarbeiten ist eine Kopie des Anmeldeformulars und ggf. eine schriftliche Begründung für die Änderung des Titels oder der Inhalte zu Beginn der Arbeit einzufügen. Eine mehr als geringfügige inhaltliche Änderung genehmigungspflichtiger Arbeiten nach ihrer Freigabe muss – wie eine erste Anmeldung – schriftlich von der Hochschule genehmigt werden.;https://www.dhbw.de/fileadmin/user_upload/Dokumente/Dokumente_fuer_Studierende/191212_Leitlinien_Praxismodule_Studien_Bachelorarbeiten.pdf
